Open,High,Low,Close,Volume,nextdaylow
2054.08,2267.34,2054.08,2155.80,1147139968,2107.17
2196.27,2260.20,1855.83,2038.87,1700480000,2054.08
2320.89,2573.79,2071.99,2202.42,1763480064,1855.83
2446.24,2763.71,2285.30,2304.98,2406700032,2071.99
2321.37,2523.72,2321.37,2443.64,1725379968,2285.30
2191.56,2320.82,2178.50,2320.42,1378749952,2321.37
2043.19,2303.90,2017.87,2173.40,1942220032,2178.50
2067.03,2119.08,2037.50,2041.20,1147859968,2017.87
1984.24,2084.73,1974.92,2084.73,961336000,2037.50
1897.37,2004.52,1890.25,1987.71,1157289984,1974.92
1818.70,1904.48,1807.12,1888.65,894321024,1890.25
1726.73,1864.05,1661.91,1839.09,1064729984,1807.12
1741.70,1785.94,1686.54,1734.45,959044992,1661.91
1808.44,1812.80,1708.54,1738.43,731529024,1686.54
1800.86,1831.42,1776.62,1808.91,437196000,1708.54
1723.12,1812.99,1651.08,1804.91,579635008,1776.62
1845.76,1856.15,1694.01,1724.24,740984000,1651.08
1780.37,1873.93,1755.35,1848.57,799489984,1694.01
1756.52,1788.44,1719.10,1787.13,915723008,1755.35
1723.89,1833.49,1716.30,1755.36,1167920000,1719.10
1596.92,1723.35,1596.92,1723.35,1340320000,1716.30
1579.47,1596.72,1559.76,1596.71,1080029952,1596.92
1556.81,1578.80,1542.50,1578.80,582529984,1559.76
1540.87,1618.03,1530.31,1555.45,946035968,1542.50
1490.72,1608.91,1490.72,1537.67,933548992,1530.31
1453.78,1492.77,1447.49,1490.09,583795968,1490.72
1421.03,1473.90,1415.69,1452.82,477337984,1447.49
1348.30,1434.32,1348.30,1421.60,713624000,1415.69
1321.87,1347.91,1314.92,1347.89,413115008,1348.30
1317.84,1327.20,1315.21,1321.79,422705984,1314.92
1317.74,1331.28,1292.37,1316.48,527488992,1315.21
1281.88,1319.70,1281.30,1317.73,449196992,1292.37
1265.99,1294.83,1265.93,1281.08,329631008,1281.30
1250.45,1267.58,1249.97,1265.49,242556000,1265.93
1209.63,1250.94,1209.63,1250.15,235806000,1249.97
1231.92,1232.20,1203.94,1207.21,258951008,1209.63
1222.71,1235.56,1208.47,1231.71,249320000,1203.94
1229.42,1235.94,1215.56,1222.05,272167008,1208.47
1211.08,1240.79,1208.41,1229.08,315108000,1215.56
1212.13,1215.51,1205.08,1210.29,288060992,1208.41
1193.77,1217.57,1193.77,1211.67,270524000,1205.08
1183.25,1194.90,1172.65,1193.91,253206000,1193.77
1172.61,1187.22,1172.61,1182.94,183231008,1172.65
1167.30,1188.00,1164.96,1172.52,203559008,1172.61
1170.33,1190.80,1159.79,1167.54,254827008,1164.96
1201.02,1205.89,1156.44,1169.28,351968992,1159.79
1204.81,1207.14,1196.76,1200.37,288702016,1156.44
1187.46,1208.07,1187.46,1205.01,216182000,1196.76
1187.30,1190.34,1179.04,1187.13,215883008,1187.46
1176.57,1197.21,1171.86,1187.87,242343008,1179.04
1172.65,1184.98,1162.58,1175.95,209312000,1171.86
1178.94,1186.58,1163.39,1176.90,317022016,1162.58
1125.81,1188.37,1125.81,1182.68,511222016,1163.39
1134.14,1135.09,1113.63,1124.78,414784000,1125.81
1145.52,1156.44,1120.52,1133.25,436310016,1113.63
1102.95,1151.74,1102.95,1143.81,580444032,1120.52
1080.61,1107.59,1075.45,1102.17,514187008,1102.95
1071.71,1091.72,1061.09,1080.50,289633984,1075.45
1026.64,1074.92,1026.64,1071.79,447287008,1061.09
1042.21,1049.29,1020.04,1026.43,352968992,1026.64
1046.08,1055.13,1015.88,1039.97,298457984,1020.04
1044.58,1064.65,1027.73,1047.15,326332000,1015.88
972.05,1046.40,971.98,1045.77,372535008,1027.73
974.02,1007.96,954.19,966.72,303668000,971.98
936.54,975.76,903.71,972.78,435803008,954.19
1038.45,1040.47,934.36,937.52,491038016,903.71
1050.05,1058.01,1028.93,1038.59,248540000,934.36
1120.65,1120.65,1014.21,1049.14,380840992,1028.93
1055.36,1122.43,1055.36,1120.54,337391008,1014.21
1037.24,1063.03,1036.68,1054.23,286529984,1055.36
976.73,1069.91,976.73,1036.74,406648000,1036.68
1099.69,1114.07,957.66,973.82,621302016,976.73
1180.16,1180.16,1099.57,1100.23,706598976,957.66
1251.33,1257.98,1152.44,1187.81,638568000,1099.57
1240.16,1251.61,1239.75,1249.61,297804992,1152.44
1232.16,1244.81,1220.72,1240.00,245306000,1239.75
1221.78,1237.37,1217.03,1231.92,380276992,1220.72
1176.62,1226.98,1175.36,1221.38,227176000,1217.03
1116.32,1193.83,1116.32,1175.83,283320000,1175.36
1189.36,1270.47,1077.25,1116.72,563795968,1116.32
1150.35,1197.46,1141.23,1188.49,212283008,1077.25
1223.23,1232.16,1148.08,1150.00,332603008,1141.23
1273.21,1275.55,1204.80,1223.54,291256000,1148.08
1267.47,1276.00,1264.60,1272.83,153656992,1204.80
1254.29,1267.29,1238.06,1267.12,134127000,1264.60
1277.43,1279.40,1230.51,1255.15,183270000,1238.06
1250.71,1280.31,1250.71,1274.99,315739008,1230.51
1224.68,1262.13,1215.62,1251.01,368275008,1250.71
1180.04,1222.50,1179.69,1222.50,229056992,1215.62
1180.72,1193.25,1171.82,1179.97,184956000,1179.69
1163.78,1181.98,1163.38,1179.97,131570000,1171.82
1144.27,1167.47,1130.20,1165.20,116486000,1163.38
1170.41,1174.85,1124.59,1143.84,139960992,1130.20
1172.71,1200.39,1131.96,1173.68,330759008,1124.59
1117.27,1176.62,1116.96,1166.72,189454000,1131.96
1114.80,1125.39,1100.55,1117.44,136100000,1116.96
1079.28,1117.25,1076.93,1115.30,186868992,1100.55
1048.69,1080.49,1041.69,1079.98,109478000,1076.93
1054.76,1056.81,1043.46,1047.87,77423296,1041.69
1049.21,1061.10,1046.96,1054.42,99073504,1043.46
1026.12,1053.17,1025.64,1046.21,136474000,1046.96
1007.65,1033.37,1007.65,1027.44,122277000,1025.64
1006.21,1008.84,1001.58,1007.48,89759400,1007.65
991.73,1011.51,986.47,1004.55,137946000,1001.58
998.89,1002.10,976.00,990.64,100607000,986.47
1003.52,1004.76,996.92,999.18,67530000,976.00
988.90,1009.29,982.83,1004.45,102261000,996.92
995.63,998.91,946.69,988.67,190452000,982.83
1064.70,1088.99,953.34,994.38,407220000,946.69
1062.32,1078.97,1037.49,1063.07,201855008,953.34
1040.14,1061.93,1040.14,1061.35,146007008,1037.49
1028.40,1044.64,1028.16,1038.15,111762000,1040.14
1043.52,1043.63,1022.37,1027.34,114208000,1028.16
1031.33,1045.90,1015.16,1042.90,155064000,1022.37
1011.46,1033.87,1008.79,1029.91,201278000,1015.16
990.00,1013.52,983.22,1011.80,145820992,1008.79
970.94,989.11,970.74,989.02,150110000,983.22
920.96,972.02,920.96,970.40,164582000,970.74
920.15,923.05,919.47,920.38,78227296,920.96
922.07,923.42,919.15,919.50,60851700,919.47
919.81,923.91,919.81,921.59,68979600,919.15
918.36,923.22,915.85,919.75,125594000,919.81
902.40,919.33,902.22,917.59,131958000,915.85
891.92,903.25,891.69,901.54,120831000,902.22
910.68,924.15,892.29,892.69,111349000,891.69
925.50,928.27,916.74,921.01,73588600,892.29
922.21,937.53,897.56,924.67,116573000,916.74
895.55,927.37,895.53,921.79,111158000,897.56
898.17,899.40,887.01,895.03,86728400,895.53
888.34,904.61,884.34,899.07,105625000,887.01
909.37,917.50,858.30,886.62,225676992,884.34
830.95,910.56,830.80,907.94,155095008,858.30
821.78,834.53,820.27,831.53,82755200,830.80
818.14,823.31,812.87,821.80,71013600,820.27
825.14,835.09,812.46,818.41,93063296,812.87
803.74,829.00,780.00,823.98,168968000,812.46
775.18,826.25,755.76,804.83,222326000,780.00
908.11,919.45,762.77,777.76,310928992,755.76
902.44,914.87,901.06,907.68,115808000,762.77
913.24,913.69,879.81,902.83,141876992,901.06
908.17,942.72,887.25,911.20,158715008,879.81
903.49,908.59,823.56,908.59,279550016,887.25
1014.24,1046.81,883.94,902.20,351876000,823.56
1156.73,1191.10,910.42,1013.38,510199008,883.94
1044.40,1159.42,1044.40,1154.73,344945984,910.42
1021.60,1044.08,1021.60,1043.84,185168000,1044.40
998.62,1031.39,996.70,1021.75,222184992,1021.60
963.66,1003.08,958.70,998.33,147775008,996.70
960.63,963.74,947.24,963.74,99135104,958.70
972.53,972.53,934.83,961.24,187474000,947.24
975.13,979.40,954.50,973.50,199320000,934.83
934.83,975.92,934.83,975.92,236630000,954.50
908.35,940.05,904.26,933.20,167308000,934.83
896.91,913.18,896.90,907.61,123771000,904.26
899.65,899.65,862.42,896.18,143664992,896.90
922.18,923.48,886.34,898.82,137727008,862.42
864.89,925.12,864.68,921.98,275564000,886.34
834.18,875.78,834.15,864.54,200027008,864.68
800.64,834.28,799.41,834.28,155576000,834.15
792.25,801.34,791.50,800.88,99629296,799.41
790.69,793.61,790.32,792.71,74886400,791.50
791.01,794.74,788.03,790.53,60524400,790.32
785.17,792.51,784.86,790.83,78989800,788.03
778.96,785.03,778.96,784.91,83608200,784.86
780.07,781.43,777.80,778.09,81580096,778.96
780.01,782.03,776.84,781.48,75979000,777.80
780.65,788.46,777.96,780.56,81645600,776.84
770.04,781.92,770.04,780.09,76571000,777.96
774.75,774.80,765.41,769.73,57313400,770.04
773.02,777.09,772.91,774.65,53843100,765.41
769.94,774.53,769.65,772.79,68705296,772.91
768.08,774.70,765.95,770.81,80111904,769.65
764.21,771.54,759.75,768.13,96426096,765.95
758.72,765.62,758.72,764.22,116218000,759.75
773.39,773.47,751.71,758.70,106363000,758.72
771.64,773.87,768.16,773.87,60557900,751.71
778.25,778.25,764.86,771.16,69547296,768.16
757.54,781.30,757.54,777.94,127605000,764.86
746.05,758.28,746.05,756.77,80461904,757.54
736.28,747.93,736.27,745.69,84070800,746.05
736.33,737.47,734.56,735.60,68511104,736.27
732.48,738.01,732.48,735.81,61888600,734.56
735.44,739.02,731.09,732.03,52601800,732.48
741.51,742.21,729.63,735.38,54962700,731.09
740.44,741.65,734.59,741.65,67807600,729.63
744.62,746.83,733.49,740.29,85919296,734.59
751.74,752.25,738.92,744.59,76543800,733.49
739.64,753.87,736.53,751.35,129906000,738.92
731.27,741.72,730.51,739.25,60802400,736.53
751.88,755.48,717.94,731.03,154116000,730.51
751.83,756.24,744.47,751.62,110608000,717.94
740.71,752.88,736.89,751.59,87363104,744.47
744.88,755.65,739.51,740.98,108579000,736.89
711.17,747.61,709.04,744.20,141294000,739.51
705.79,715.72,705.26,711.62,72038496,709.04
702.00,706.28,699.81,705.02,62993000,705.26
705.20,705.26,687.32,702.03,80318096,699.81
716.75,717.15,704.03,705.05,64622500,687.32
715.55,718.32,714.41,716.41,63119700,704.03
722.84,723.02,711.21,715.53,68807800,714.41
709.83,740.05,708.61,723.27,132429000,711.21
703.09,712.99,702.39,709.85,79660800,708.61
710.74,710.74,699.90,703.13,65047100,702.39
703.81,714.26,699.56,711.52,59902200,699.90
703.53,707.51,697.74,703.42,53752300,699.56
689.12,706.93,685.56,703.23,99907696,697.74
742.35,745.77,678.16,688.70,172808000,685.56
730.07,740.83,722.35,740.83,84865200,678.16
701.34,736.45,701.34,729.79,130527000,722.35
702.64,709.29,691.68,700.97,97064400,701.34
714.12,714.12,696.47,701.86,100665000,691.68
690.29,720.40,690.05,714.48,134760992,696.47
688.00,690.44,684.16,689.65,81145504,690.05
678.21,688.59,678.04,688.31,96105296,684.16
657.68,679.73,657.68,678.30,88877104,678.04
654.00,664.42,653.70,657.59,90378800,657.68
657.16,657.25,652.59,653.76,62218200,653.70
657.62,661.13,653.89,657.07,54474600,652.59
633.14,658.20,632.85,657.29,78556496,653.89
630.83,634.09,630.69,632.83,55951000,632.85
630.66,631.92,628.26,630.86,56957300,630.69
638.13,638.87,628.01,630.52,69381696,628.26
639.41,640.74,636.00,637.96,65546700,628.01
641.82,642.33,638.66,639.19,58063600,636.00
639.08,642.90,638.90,641.63,40298100,638.66
640.31,642.10,637.39,638.65,39035400,638.90
637.01,641.28,637.01,640.38,58144600,637.39
636.03,638.83,635.03,636.79,61620700,637.01
640.87,641.34,635.97,636.19,92370200,635.03
619.24,642.08,618.50,641.07,103590000,635.97
616.82,621.32,616.20,618.99,67481104,618.50
619.17,619.20,616.61,616.75,39243400,616.20
617.34,619.85,617.34,619.11,42345900,616.61
612.61,617.91,611.82,617.12,64071400,617.34
612.47,613.82,611.47,613.02,56812100,611.82
610.22,613.81,609.62,612.51,68077504,611.47
612.05,612.05,609.48,610.20,49801600,609.62
610.97,612.57,610.46,612.13,46798300,609.48
613.95,614.01,609.68,610.89,39249800,610.46
609.93,615.24,609.93,613.98,56357000,609.68
605.72,609.73,604.14,609.73,56122400,609.93
605.02,606.82,604.85,605.69,55658600,604.14
606.24,606.59,604.61,604.73,48722600,604.85
608.02,608.25,604.11,606.17,49422400,604.61
600.81,608.14,600.35,608.04,59153800,604.11
602.75,603.38,599.71,600.83,33977800,600.35
602.96,604.58,602.04,602.63,35359500,599.71
596.20,603.21,595.79,602.84,51067000,602.04
597.28,598.49,596.21,596.30,67085300,595.79
603.59,603.59,595.88,597.15,82776200,596.21
609.25,609.53,607.94,608.31,72710896,595.88
609.87,610.93,608.27,609.23,54796400,607.94
606.28,610.16,605.86,609.87,48679400,608.27
607.22,607.86,605.19,605.98,37140300,605.86
607.25,609.26,606.73,606.97,64963400,605.19
610.59,611.09,607.16,607.16,59464600,606.73
608.84,611.95,608.41,610.68,47877700,607.16
608.03,611.19,606.92,609.24,86920600,608.41
607.01,608.46,605.41,608.24,72812304,606.92
623.42,628.82,600.51,606.72,73610800,605.41
622.93,625.09,622.40,623.51,45016800,600.51
626.35,626.83,620.26,622.86,64550200,622.40
614.64,628.77,613.84,626.32,86713000,620.26
610.57,614.54,608.51,614.54,75032400,613.84
606.51,610.83,605.09,610.44,78529104,608.51
608.99,609.05,602.24,606.59,82446800,605.09
598.59,611.84,596.85,608.63,97942896,602.24
575.55,599.50,574.06,598.21,159014000,596.85
572.41,575.64,570.81,575.54,79910800,574.06
575.55,576.31,571.81,572.30,76923400,570.81
577.59,577.86,573.64,575.47,75840896,571.81
574.11,578.36,574.11,577.50,70342400,573.64
574.07,576.28,573.47,574.11,110398000,574.11
569.83,574.04,569.74,573.91,86301600,573.47
579.45,579.84,568.63,569.95,59698300,569.74
577.75,580.62,576.86,579.65,48856800,568.63
580.18,580.45,575.17,577.76,136130000,576.86
583.41,583.59,579.85,580.18,56328200,575.17
586.77,589.47,581.63,583.41,85349200,579.85
581.31,588.45,580.59,586.75,72844000,581.63
581.94,584.16,580.22,581.31,38299400,580.59
576.08,582.82,575.46,581.70,45301400,580.22
574.34,578.24,574.18,575.63,50631600,575.46
573.71,577.79,573.43,574.32,59896600,574.18
577.76,580.89,571.43,573.22,54443000,573.43
567.24,581.74,566.72,577.44,58405200,571.43
570.49,573.58,563.24,567.24,57262300,566.72
585.59,585.67,564.78,570.47,60851100,563.24
587.36,589.77,584.98,585.59,43563000,564.78
588.80,589.91,583.81,587.56,69218000,584.98
592.12,597.54,589.12,589.12,74514400,583.81
587.65,599.98,586.37,592.10,102905000,589.12
591.04,591.09,584.79,587.80,92228096,586.37
592.74,592.99,588.05,591.05,61194100,584.79
587.77,597.51,586.82,592.69,82398400,588.05
575.03,588.40,569.47,587.78,80797296,586.82
578.28,578.28,569.98,575.04,66127900,569.47
566.33,579.50,565.78,578.29,125292000,569.98
548.66,573.36,541.55,566.35,207982000,565.78
606.40,612.85,531.33,547.47,330932992,541.55
624.60,626.12,605.88,606.27,121887000,531.33
655.10,655.28,624.36,624.68,110818000,605.88
657.01,658.22,654.21,655.05,38456100,624.36
655.11,657.80,654.79,656.99,60703500,654.21
654.49,657.59,654.49,655.03,86428400,654.79
651.63,657.46,648.45,654.35,147460992,654.49
654.23,656.22,645.88,651.78,225135008,648.45
661.26,661.83,653.40,654.10,78176496,645.88
655.41,663.11,652.79,661.28,118184000,653.40
650.73,656.37,648.52,655.56,69532200,652.79
664.92,666.58,646.72,650.62,134169000,648.52
665.23,666.22,660.41,665.01,60491800,646.72
672.81,672.93,663.36,665.68,94636400,660.41
672.74,673.28,667.63,672.86,61203300,663.36
679.81,681.55,668.63,673.11,69465000,667.63
661.99,682.36,661.99,679.46,74407904,668.63
663.78,666.46,659.33,660.77,50330200,661.99
659.17,667.08,659.04,663.26,81673104,659.33
652.92,662.90,652.92,658.08,98511400,659.04
664.80,668.70,654.47,654.47,131449000,652.92
648.28,675.26,646.78,664.55,138172992,654.47
648.48,659.63,644.98,647.66,107910000,646.78
650.60,652.29,641.26,649.36,102532000,644.98
666.38,666.38,633.40,650.96,180536000,641.26
640.69,666.71,636.47,666.52,141970000,633.40
678.09,682.43,611.83,640.56,258091008,636.47
670.42,681.90,670.42,677.33,134960992,611.83
683.21,683.49,665.07,670.63,130476000,670.42
658.80,683.66,650.51,683.66,92008400,665.07
704.97,704.97,649.01,658.66,129512000,650.51
676.73,703.70,676.40,703.70,112354000,649.01
672.52,686.15,669.59,676.30,134431008,676.40
640.59,675.40,636.61,673.34,138980000,669.59
644.12,644.68,628.28,639.89,142456000,636.61
658.10,659.25,637.77,647.00,138384992,628.28
629.35,655.28,620.52,655.28,122134000,637.77
665.93,665.98,616.93,629.37,109225000,620.52
665.28,691.73,646.56,665.12,126656000,616.93
625.58,681.73,625.27,665.30,224316992,646.56
597.44,629.33,558.14,623.98,253462000,625.27
665.91,678.67,587.48,596.12,266392992,558.14
735.88,735.88,639.07,666.65,309944000,587.48
763.93,764.08,732.73,737.23,174511008,639.07
756.69,766.62,745.63,763.78,136184992,732.73
748.76,777.99,733.93,756.23,252718000,745.63
768.49,775.36,716.56,748.91,363320992,733.93
696.52,773.72,696.52,766.31,271633984,716.56
685.68,696.30,672.56,694.47,99223800,696.52
704.50,704.50,662.80,685.56,186694000,672.56
671.65,716.00,664.49,704.38,243295008,662.80
609.68,684.84,607.04,672.78,277084992,664.49
578.67,607.12,578.67,606.73,82357000,607.04
575.84,579.13,573.33,577.47,66991900,578.67
582.20,582.20,570.95,574.63,71301000,573.33
577.17,582.84,573.13,581.65,80265800,570.95
585.45,590.26,567.51,576.60,107770000,573.13
574.60,586.47,574.60,585.54,72138896,567.51
573.31,582.81,569.18,574.98,68874096,574.60
569.71,590.13,564.24,572.73,94925296,569.18
537.68,574.64,536.92,569.19,122020000,564.24
536.52,540.35,533.08,537.97,60378200,536.92
531.11,543.08,525.64,536.92,86061800,533.08
534.19,546.62,520.66,531.39,138450000,525.64
528.47,544.35,522.96,533.86,87958704,520.66
527.48,553.96,512.18,526.23,148736992,522.96
473.03,533.47,472.70,530.04,181199008,512.18
453.52,478.15,453.52,473.46,164780992,472.70
449.67,453.64,447.90,453.38,65203800,453.52
446.06,450.30,446.06,449.60,65231000,447.90
444.29,447.10,443.93,445.98,65783100,446.06
439.35,444.35,438.82,444.15,50582500,443.93
443.22,443.43,439.04,439.32,39657600,438.82
442.97,443.78,441.71,443.19,42762300,439.04
437.79,444.05,437.39,442.68,81987904,441.71
454.52,454.63,438.71,438.71,96027400,437.39
453.69,456.00,453.30,454.62,86850096,438.71
454.01,455.07,453.61,453.78,64100300,453.30
457.59,458.20,452.95,454.16,59171500,453.61
455.76,458.69,455.46,457.57,28514000,452.95
455.82,456.84,454.79,455.67,37209000,455.46
454.85,457.05,453.45,455.67,60845000,454.79
452.45,454.95,449.25,454.77,59849300,453.45
450.86,454.58,450.86,452.73,50605200,449.25
460.52,461.93,448.95,450.89,58956100,450.86
458.21,462.48,456.53,460.48,55493100,448.95
458.43,459.42,455.98,458.55,40315000,456.53
459.64,460.67,457.32,458.54,38364500,455.98
447.94,461.38,447.07,459.60,72796800,457.32
446.71,448.51,445.88,447.98,50440800,447.07
450.18,450.38,445.63,446.72,50407300,445.88
444.73,451.10,442.62,450.30,59366400,445.63
451.93,452.45,441.78,444.67,92127000,442.62
448.48,452.48,447.93,451.88,40660100,441.78
455.18,455.59,447.70,448.32,69322600,447.93
449.41,455.38,446.02,455.10,49258500,447.70
445.04,449.55,436.65,449.01,74064704,446.02
466.26,467.08,444.13,444.69,93564896,436.65
461.65,467.96,461.62,466.09,78971904,444.13
459.12,466.62,453.59,461.43,87091800,461.62
450.56,460.15,448.93,458.55,68198400,453.59
445.86,450.28,444.33,450.28,50485400,448.93
449.69,449.81,444.15,445.74,58804400,444.33
441.42,450.55,440.95,449.42,68204704,444.15
435.32,443.05,434.41,441.39,72890096,440.95
428.70,436.02,428.10,435.51,52810500,434.41
427.61,429.27,427.09,428.59,55670900,428.10
430.64,431.37,426.08,427.40,52125900,427.09
429.58,432.63,428.98,430.57,39392800,426.08
424.43,429.93,424.43,429.71,54801500,428.98
423.93,425.37,423.01,424.28,45281000,424.43
425.63,426.66,422.92,423.73,69060400,423.01
422.84,427.28,422.84,425.19,70728800,422.92
421.87,422.74,420.53,422.48,50747500,422.84
419.59,422.43,419.26,421.56,73478600,420.53
420.81,420.89,416.52,419.41,49792700,419.26
422.91,425.36,419.64,420.35,63454700,416.52
423.62,423.66,420.52,422.74,57858600,419.64
424.28,424.53,422.73,423.41,59091000,420.52
421.02,424.26,420.61,424.03,60718000,422.73
421.30,422.34,419.60,421.44,50634300,420.61
421.17,421.58,419.70,420.90,38053700,419.60
418.42,422.08,418.42,420.87,45681200,419.70
416.76,418.17,415.83,417.96,51235700,418.42
415.26,418.37,415.26,416.73,60215200,415.83
416.83,416.83,412.50,414.82,66034100,415.26
424.30,426.20,412.68,416.52,75411504,412.50
426.55,426.86,423.29,424.23,68522800,412.68
418.14,428.80,417.71,426.77,71229400,423.29
417.36,418.99,416.26,417.95,44650400,417.71
416.51,418.08,415.56,417.18,52560000,416.26
418.42,418.68,415.49,416.39,68346704,415.56
418.16,419.27,417.36,418.04,61444200,415.49
413.13,418.38,412.53,418.09,66813300,417.36
413.42,413.42,410.38,413.31,61655400,412.53
410.40,414.63,410.40,413.76,45947900,410.38
409.27,410.98,407.23,410.44,58423000,410.40
420.55,420.55,406.14,409.55,104940000,407.23
417.89,421.00,417.89,420.62,83528600,406.14
416.89,417.69,415.91,417.01,65185800,417.89
416.39,418.13,414.98,416.83,66781700,415.91
414.20,416.68,414.20,416.44,95259400,414.98
411.65,416.60,411.64,414.07,74322800,414.20
421.61,421.80,410.09,411.62,92712896,411.64
417.24,423.93,417.01,421.69,73969696,410.09
414.74,417.51,413.25,417.13,81022896,417.01
413.89,416.03,411.61,414.86,70012304,413.25
414.46,416.24,411.09,413.97,70311696,411.61
407.76,415.92,406.31,414.32,85762400,411.09
400.52,411.91,395.78,407.71,91212496,406.31
410.78,411.26,394.04,400.57,135384992,395.78
421.84,425.18,410.94,410.94,90856096,394.04
423.91,425.37,419.41,421.65,100484000,410.94
435.13,435.92,423.99,423.99,74955296,419.41
437.92,439.65,432.32,435.12,74895800,423.99
433.44,441.51,431.69,437.70,60694700,432.32
432.57,435.68,423.82,433.50,53033400,431.69
432.84,434.23,428.10,432.52,41893600,423.82
424.63,432.15,421.62,432.15,61486000,428.10
425.04,427.72,420.42,424.54,70798000,421.62
420.96,425.55,413.91,424.95,67743696,420.42
438.26,439.86,417.82,420.74,85244896,413.91
438.99,439.05,432.92,437.75,85385200,417.82
437.77,448.05,429.08,438.80,89820704,432.92
421.60,441.98,421.60,437.16,93992096,429.08
422.73,423.10,417.60,420.79,55711300,421.60
416.57,426.00,415.64,422.37,76752600,417.60
407.66,421.17,406.78,416.32,83193600,415.64
401.43,408.95,401.43,407.49,73093104,406.78
407.57,410.38,397.75,400.18,74070496,401.43
392.93,407.23,392.93,407.23,74469800,397.75
384.64,391.86,384.64,391.86,61911700,392.93
379.69,384.95,379.60,384.26,67042800,384.64
382.11,383.13,376.40,379.65,74375600,379.60
376.15,385.48,375.78,381.65,85130896,376.40
373.42,377.25,372.90,376.03,55318500,375.78
376.76,379.88,373.33,373.45,47671100,372.90
376.51,380.87,374.90,376.62,37076300,373.33
386.59,386.63,372.39,376.52,49249300,374.90
388.90,391.09,385.57,386.55,43825000,372.39
370.17,391.61,369.99,389.59,69285504,385.57
374.65,374.95,368.05,369.95,45933400,369.99
372.92,375.88,372.92,374.45,40378700,368.05
369.35,378.07,367.96,373.06,51656700,372.92
378.29,380.35,367.83,368.77,37894300,367.96
378.86,380.92,376.49,378.26,30284400,367.83
380.11,384.38,365.45,379.47,86125296,376.49
395.15,395.50,379.73,380.29,59247900,365.45
392.44,396.84,391.78,394.97,47424400,379.73
392.00,397.77,390.58,392.15,58147000,391.78
402.32,402.32,388.55,391.73,59062400,390.58
388.10,405.48,387.51,402.97,54824800,388.55
382.43,394.54,381.98,387.49,56247400,387.51
409.75,410.41,375.28,382.49,91546600,381.98
419.63,422.88,406.30,410.26,68338000,375.28
379.74,425.27,376.60,420.23,121720000,406.30
387.03,387.73,378.97,380.15,46819800,376.60
381.73,388.10,376.67,387.17,54403900,378.97
387.15,390.96,380.09,382.30,45319600,376.67
365.07,390.56,354.91,387.54,120352000,380.09
430.26,430.26,364.33,364.33,153351008,354.91
432.29,433.32,427.85,430.31,43945500,364.33
434.67,435.19,424.44,432.37,173888000,427.85
448.18,448.18,435.69,435.69,115607000,424.44
448.70,450.66,443.86,448.43,40450000,435.69
448.24,448.31,440.35,447.99,35995900,443.86
453.38,454.64,446.89,447.61,32278000,440.35
457.54,462.93,447.94,453.23,56993000,446.89
430.01,458.77,429.08,458.05,87562200,447.94
431.86,431.86,426.34,429.11,34042500,429.08
433.07,434.18,429.68,431.96,34522600,426.34
430.06,434.52,429.08,433.09,38477500,429.68
433.58,433.74,424.71,430.01,39633800,429.08
434.62,436.06,431.87,433.44,30096600,424.71
430.72,436.25,427.52,434.33,36278900,431.87
425.88,432.92,418.73,430.57,45996600,427.52
433.30,434.39,422.08,426.62,46889400,418.73
422.10,432.98,420.63,432.98,51596500,422.08
423.34,429.77,418.48,422.28,49638600,420.63
416.51,424.01,408.88,422.82,53591200,418.48
455.76,457.49,405.76,417.27,116166000,408.88
454.86,458.30,452.08,455.65,39078500,405.76
443.09,458.46,443.08,454.98,57157200,452.08
436.72,444.53,436.62,442.40,47161400,443.08
437.44,443.69,435.52,436.57,50840400,436.62
442.84,444.73,427.31,438.64,77639696,435.52
462.23,462.64,434.34,442.68,75409400,427.31
463.55,465.58,456.77,462.32,47892700,434.34
455.85,465.18,454.94,463.62,60220100,456.77
454.78,457.86,448.86,456.08,47978400,454.94
465.21,465.21,443.85,454.93,107944000,448.86
443.88,465.32,443.88,465.32,83121104,443.85
433.27,447.14,430.46,444.18,130496000,443.88
431.66,441.68,426.27,433.76,55050600,430.46
452.33,469.10,410.74,435.00,131969000,426.27
415.28,451.94,415.28,451.94,110944000,410.74
417.99,419.51,411.55,415.48,52138900,415.28
414.44,423.12,406.29,417.56,90917200,411.55
395.75,415.56,389.95,415.56,57801400,406.29
389.98,399.97,385.41,395.54,63455800,389.95
389.55,402.81,387.09,388.78,77762000,385.41
363.72,389.79,363.23,388.95,66282200,387.09
361.26,363.52,355.76,363.18,35784100,363.23
359.33,370.27,357.41,361.05,50714900,355.76
361.85,362.23,349.46,359.19,54160500,357.41
377.41,378.93,356.56,362.49,60452200,349.46
371.44,382.36,370.38,377.32,71701600,356.56
357.47,371.94,355.67,371.29,40409300,370.38
357.14,359.54,352.17,357.38,36816600,355.67
351.86,363.59,347.87,358.04,55179100,352.17
328.30,366.76,328.23,352.68,106105000,347.87
320.05,329.13,316.77,328.21,41666900,328.23
323.01,323.06,318.12,320.05,29362600,316.77
324.35,325.12,321.29,323.05,27478900,318.12
326.98,327.01,321.26,324.54,23439400,321.29
322.09,328.16,319.60,326.93,28200500,321.26
326.41,326.47,312.22,322.02,53152900,319.60
334.68,335.33,325.27,326.15,45011100,312.22
334.59,336.53,330.64,334.59,43783800,325.27
